2019-01-03 18:27:31.758 [main] INFO  com.metadata.yg.QueueMain - PID----：17636
2019-01-03 18:27:31.770 [main] INFO  com.metadata.yg.utils.FileUtils - 文件输出目录：data1
2019-01-03 18:27:32.993 [pool-1-thread-35] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-35，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.994 [pool-1-thread-23] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-23，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.994 [pool-1-thread-31] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-31，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.994 [pool-1-thread-38] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-38，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.994 [pool-1-thread-28] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-28，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.995 [pool-1-thread-26] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-26，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.995 [pool-1-thread-34] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-34，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.995 [pool-1-thread-40] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-40，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.996 [pool-1-thread-33] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-33，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.996 [pool-1-thread-27] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-27，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.996 [pool-1-thread-37] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-37，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.996 [pool-1-thread-25] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-25，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.997 [pool-1-thread-30] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-30，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.997 [pool-1-thread-21] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-21，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.998 [pool-1-thread-22] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-22，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.998 [pool-1-thread-29] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-29，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:32.999 [pool-1-thread-32] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-32，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.999 [pool-1-thread-39] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-39，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:32.999 [pool-1-thread-24] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-24，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.000 [pool-1-thread-35] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-35，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.000 [pool-1-thread-36] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-36，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.000 [pool-1-thread-23] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-23，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.000 [pool-1-thread-31] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-31，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.001 [pool-1-thread-28] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-28，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.001 [pool-1-thread-38] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-38，消费完成，耗费时间:7 ms,消费数据长度:0
2019-01-03 18:27:33.001 [pool-1-thread-34] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-34，消费完成，耗费时间:6 ms,消费数据长度:0
2019-01-03 18:27:33.001 [pool-1-thread-26] INFO  com.metadata.yg.consumer.FileConsumer - pool-1-thread-26，消费完成，耗费时间:6 ms,消费数据长度:0
